0.0, 0.0, 61.7875682295, 385953740.541, 99.3840924727, 40.1211608955, 92.8597033565, 687429831.661, 510356084.669, 96.6806266472, 76.6562104209, 65.7982636236, 53.8556051078, 113.065243161, 86.477889436, 125.38542613, 88.4993585776, 47.7522973444, 78.0943206287, 65.0180218999, 59.6721541601, 545501548.075, 87.9155554946, 111.517536896, 124.227620562, 73.4707469895, 89.7480102485, 71.5691771353, 58.5248965645, 69.5847979711, 110.070071168, 125.655520823, 120.684271792, 427661616.855, 74.2944639785, 80.4758611759, 41.594323613, 59.2673852953, 7453412.36122, 65.0895323878, 104.26248287, 66.881680502, 105.066833016, 41.7360881276, 104.539705599, 120.68797374, 85.511063422, 510356098.344, 77.7344844241, 368005529.837, 81.871212765, 62.2670787535, 106.187669283, 70.7144232526, 78.7944476219, 135.275027104, 69.0704748211, 5053730.53333, 8234090.89753, 53.3637056358, 119.260902268, 632588864.86, 74.0431094399, 96.7416370807, 3197375.29186, 100.314414527, 3821541.89707, 116.757041006, 115.027216184, 97.8362595498, 6807537.1344, 310275856.14, 76.8807937516, 5053748.10332, 69.3781208131;
0.0, 0.0, 1088097163.13, 2279598678.16, 99.3840924727, 14790463.0572, 20733184.9598, 3720195397.28, 2975882401.69, 12015537.4055, 5236819.36965, 1088149592.27, 6486448.09443, 113.065243161, 86.477889436, 125.38542613, 88.4993585776, 1897921262.13, 78.0943206287, 3414632.75404, 1290230112.47, 3103627511.78, 87.9155554946, 111.517536896, 124.227620562, 16054571.0741, 11576671.0726, 2505541.00198, 1126046741.79, 633072798.131, 110.070071168, 125.655520823, 120.684271792, 2672291903.8, 74.2944639785, 7714360.95159, 18808686.3798, 14889414.4277, 35765534.2706, 2575026.49155, 104.26248287, 2768148.20143, 3833142.50834, 2133163397.16, 104.539705599, 120.68797374, 85.511063422, 3089014009.19, 77.7344844241, 2385223745.09, 81.871212765, 5708976.89995, 106.187669283, 11030113.8564, 78.7944476219, 135.275027104, 586446952.756, 26868642.3559, 27907617.9818, 1735328501.51, 119.260902268, 3611130670.54, 5068282.22239, 96.7416370807, 17830406.0489, 100.314414527, 21834517.256, 116.757041006, 5816982.23475, 97.8362595498, 27180185.2558, 2582230812.05, 76.8807937516, 27173615.8207, 754359036.223;
0.0, 0.0, 15185042.4952, 27442463.9124, 688663421.541, 7093016.17968, 19785665.1097, 28426299.2092, 34888085.5854, 19771236.7358, 3175737.52426, 8626610.42622, 3517806.68064, 16036750.7663, 11903108.8535, 14138870.1568, 12037859.9467, 30206558.878, 12751989.0796, 10136530.8805, 16089675.5939, 21354198.5742, 1428718469.72, 25139431.1163, 4757742.23536, 3179375.5075, 14765832.0415, 6965014.5018, 29300453.6422, 2975565942.62, 14134214.7903, 12994368.4932, 5412458.63609, 28150508.5796, 2464613069.64, 6084797.30327, 13532377.6708, 5652269.47178, 21004386.4083, 9143477.03582, 8901116.45845, 3166936.61506, 18733493.957, 15687885.4739, 3840717.149, 20454765.2287, 2671742059.79, 26205195.223, 2593970281.7, 12871050.6376, 17419483.0639, 4230234.20835, 6001908.07496, 8243585.81272, 5886798.48478, 10429040.614, 12402315.1144, 24508459.4077, 16081621.8581, 18002832.2181, 119.260902268, 29183129.1007, 2828243.53123, 929877097.59, 19645654.8612, 2273333.25989, 20584668.3667, 9783399.79492, 29466826.2004, 6595022.28814, 16096739.3951, 12966567.161, 11878628.3275, 20718830.9055, 1464231.25558;
0.0, 0.0, 179079.187877, 139738.289205, 19463690.8953, 38.035003922, 1317266.62239, 277968.609535, 178421.900704, 3966512.61083, 375019.177647, 70530.7105637, 25.570804215, 7453728.38125, 3967951.76024, 24313232.3589, 1452229.35106, 1768027.16527, 2488006.74825, 23.1582885009, 191554.920608, 330100.077819, 22332476.1103, 12577580.0993, 14291638.582, 12.6597623097, 743075.045593, 21.0519090018, 1447758.35637, 6017731.49328, 7209735.08238, 23249033.5324, 16482601.575, 552761.607319, 9937267.47328, 575175.865578, 22.574049777, 37.0143316551, 49.6805066895, 12.9369047228, 7795730.65786, 4.73396456364, 4327791.90773, 19.5804830461, 2434197.7208, 17475020.7899, 5594093.18914, 31.6046680591, 8656744.398, 26.8138334363, 1108104.36247, 14.94127075, 5520174.34343, 16.3199938751, 76793.4806825, 25226290.4567, 680704.756152, 40.1396965685, 330083.842539, 279209.545597, 16201990.8793, 236986.205719, 428206.828222, 12981831.7883, 100601.019469, 2489552.3989, 362839.102545, 18606240.8363, 12576796.2587, 3442690.76256, 45.6041987782, 83349.6126852, 660071.354374, 111407.448473, 11.3952050077;
0.0, 0.0, 24.4663809619, 25.3046373808, 96.3082308178, 39.0339262583, 31.6116242622, 47.0955433827, 35.9195086738, 33.7170162513, 23.9433280249, 19.0652674193, 25.9422343481, 63.6725068494, 58.610611411, 78.4732464105, 55.2316199573, 40.5446895419, 55.5618559828, 23.3877972906, 17.7744955433, 39.4827362308, 87.53348398, 56.4418698089, 84.627941865, 13.3261110148, 25.4699072545, 22.9329260005, 35.9127449872, 57.7917628386, 66.8907402302, 81.5879425004, 78.3266993315, 30.038377047, 66.3456581948, 18.4963152791, 23.0856102893, 37.3613204271, 49.6820100994, 12.2590011976, 56.0010363504, 4.8232603536, 47.65157803, 19.9712445509, 71.9872127483, 67.1295184697, 73.1262333719, 30.9313158052, 63.7212869794, 25.5344721303, 51.6978705556, 15.014554431, 64.8315247656, 16.9587651887, 33.5593199155, 92.4984707175, 30.7528272806, 40.6284305676, 44.7052617278, 31.7762905071, 83.3554882738, 52.2021070625, 14.7250672323, 98.0079923812, 20.2996137056, 55.1470880312, 23.9780471641, 80.1498324473, 55.9214855015, 55.9072534712, 47.0566713761, 26.0387395857, 39.5869280911, 30.6139459659, 11.8462727519;
0.0, 0.0, 24.1452216833, 24.8439658741, 94.5172793853, 38.8295356907, 32.1889760641, 47.1455383646, 35.2854473873, 32.3934253792, 22.6441245015, 19.5227162279, 25.736369651, 59.997243395, 61.5458203428, 75.9012605218, 53.1343881158, 39.3197169936, 53.2286694735, 23.1577929271, 17.2631104621, 39.1867828524, 84.9324811406, 59.2833704306, 87.375504644, 12.2316543669, 24.4856783424, 22.5022706305, 35.7605541196, 58.8039171954, 63.3090019448, 80.6951268745, 78.6377411577, 29.882737754, 67.4659435118, 18.459931751, 24.0585483281, 37.0268702665, 50.8068289335, 12.6547511395, 55.4687732806, 5.19615657466, 46.214585492, 20.2107732396, 73.6354933252, 69.4366522349, 70.1960880041, 31.3300186971, 64.0239610905, 26.9392484945, 51.6023124546, 14.79691139, 64.7796996413, 17.3952249832, 34.285228541, 98.6161298151, 31.1330190819, 39.5769743745, 46.8677425102, 31.4751943381, 85.5067713906, 51.2297060559, 15.5478810199, 96.656700555, 19.990183345, 56.0831910245, 24.2166399772, 78.2187362568, 54.2404851969, 55.5885333671, 46.4242338391, 26.7810066898, 38.6890749353, 31.0979248623, 12.3333570119;
0.0, 0.0, 23.0421018457, 25.3994370091, 94.5214088935, 38.6382980106, 31.6114392157, 46.4884426683, 35.803071265, 32.0960651493, 23.4680487846, 20.2008505379, 25.9744529788, 61.5879465191, 60.4877750155, 75.0164782183, 55.5998260073, 39.6581617342, 53.3384743312, 22.5720800962, 17.9233529981, 39.736885058, 84.1650252903, 57.3678656339, 85.5851502431, 13.0100578531, 25.4690250086, 22.1499438767, 36.09642944, 60.6195846833, 64.2288464688, 83.036934001, 78.3278206086, 29.3599658971, 66.2013711351, 17.332686144, 22.956309124, 37.2264169277, 48.9082284274, 12.726649793, 56.5876869672, 5.41859359615, 47.998304931, 20.1735870165, 72.8733545717, 67.8950419405, 71.7927686059, 31.2767899641, 63.0052721526, 26.023677697, 53.1394334819, 14.879763125, 67.3246141085, 17.2048891354, 33.309617437, 96.8662743626, 31.5187201788, 39.385291914, 46.8159373633, 32.4627809364, 87.1622878354, 52.4442116533, 15.7272937701, 96.3036318668, 20.4086091731, 57.0917040792, 24.0917283724, 77.2389847083, 55.0702433405, 56.2716204053, 46.2116935692, 27.213263657, 41.0062738437, 29.7882528498, 11.7138342902;
0.0, 0.0, 23.7680023605, 25.1237183988, 94.5153567095, 38.7361742993, 32.5427090549, 47.2253559971, 35.9275439506, 31.9478928381, 22.9312034688, 20.4094010785, 26.2637724871, 61.2320597835, 60.6433379324, 81.5841439591, 54.9797613163, 39.4223010624, 55.9095628051, 23.7901702423, 17.6520898377, 39.8679344701, 87.0346639848, 60.8218610253, 84.9599028341, 13.7250352339, 25.460651248, 22.6091096484, 36.013154989, 61.286720174, 63.4121919414, 83.1645386978, 77.4010874854, 29.9829166377, 66.8509872101, 19.1291100275, 23.0856061176, 37.4852612337, 48.908717835, 12.8263607933, 58.117217946, 4.71477302371, 45.9043659664, 20.3530814397, 72.8832975821, 68.4293116904, 71.878536828, 30.5800724837, 66.1850531207, 26.6879819474, 51.0979522936, 15.1111382941, 64.1096562035, 17.0743855946, 32.8971092627, 95.2467838857, 31.1335325808, 38.7523962663, 47.2833977296, 32.0914744209, 86.035717465, 51.3598965521, 14.9080245593, 96.3055155192, 21.0491890759, 56.6285341641, 24.33591009, 76.3781214765, 60.5891866428, 55.1595556666, 45.8707712393, 26.4684356704, 39.1286699815, 30.3476474582, 12.5760086758;
0.0, 0.0, 23.0537932014, 25.0539703555, 97.4577434608, 38.9781503205, 33.7757568024, 47.2916235609, 36.6490479999, 33.0095799129, 23.2453328347, 20.4364360627, 25.9430312144, 60.5877431952, 57.4081064757, 76.1925627613, 54.9821179556, 40.9676136978, 54.5010645765, 23.6943314127, 16.9838696601, 39.5680428392, 85.4658212237, 52.5876935262, 94.1997326768, 13.1620743058, 25.9205257546, 21.3494157385, 37.6365175269, 59.8561130528, 68.1072246755, 81.1201964565, 79.2171162427, 29.5275445277, 66.2017024264, 18.3068035994, 22.9817914003, 37.1057646413, 49.0315130826, 12.6070593305, 56.966023802, 4.85347717597, 48.2943064606, 20.1392084315, 70.0467602202, 70.0073332923, 69.941260889, 31.4281009093, 63.0034325034, 26.421146857, 50.5472316377, 15.4583183633, 63.3278825333, 15.7284773384, 33.1182729764, 94.6542723758, 29.9707839586, 39.8054559923, 47.2821922469, 31.3907605363, 86.0636983079, 51.164728267, 15.8481996431, 94.7748077371, 20.823312714, 54.4100477078, 24.9202181714, 76.6281942169, 53.7750412295, 56.4824067187, 44.4882774846, 26.4814347564, 39.4066105097, 30.3471072874, 11.3943539174;
0.0, 0.0, 23.4681161538, 25.082665126, 91.3937958293, 38.9266003778, 32.9367750525, 47.3608241255, 36.8567774972, 32.4484322634, 23.0051481799, 19.4994113984, 25.9888592351, 59.9980411479, 59.6638458135, 78.4732464105, 54.3020510273, 40.1549555343, 55.9648729494, 23.110583746, 17.6443380347, 40.0410595067, 83.6610269247, 59.249199291, 85.1733244124, 12.7041985566, 25.8827479488, 20.9840889395, 36.0782933207, 60.6454391013, 64.3480156038, 84.1782114426, 78.3256241368, 29.8505133731, 65.8272226933, 17.954976655, 23.4825599811, 37.4429434339, 49.5250088376, 13.6749038971, 57.3966009998, 5.78173872086, 46.1140582423, 20.4495650958, 76.0948400233, 69.9804778498, 69.7616993539, 30.1125590224, 63.7230736032, 26.4025070375, 52.2110198724, 14.7772261289, 66.1210896623, 16.4506297788, 33.688140665, 91.3304292517, 31.2739543446, 39.3352869607, 47.2808439088, 31.662846889, 83.4211924215, 51.4010188111, 15.2216087339, 98.0107892099, 20.7713529892, 55.4581115399, 24.9378656123, 80.5247121193, 53.774915217, 57.463683736, 47.0542268994, 26.4809365659, 37.8821311695, 30.9384288404, 11.255357462;
