0.0, 0.0, 51.5043822702, 63.0796325728, 46.3170589003, 96.2173816319, 89.3095758533, 104.471185739, 111.392571577, 92.2331551919, 71.6397165872, 21819874.4983, 7.33338694989, 129.675452881, 95.6841791666, 53.5531136505, 110.056067157, 135.74372344, 35.8886392309, 106.11935584, 103.541209479, 56.5691619454, 87.2875181445, 73.258953801, 50.8599789796, 93.1611228299, 53.7468801281, 80.561630403, 62.0552189686, 85.3314290754, 78.7475235251, 29466758.3796, 85.3113646793, 89.3052813853, 79.9329783692, 55.5768300156, 89.4894726991, 48.1953921593, 34.5419911486, 15.5376118753, 69.1957837759, 50.935429736, 75.4628056406, 95.8610531694, 72.1080100109, 108.912807729, 77.7582503005, 101.961897141, 117.438875852, 82.388314377, 99.5911854844, 39.3269764097, 116.961450225, 56.6157937884, 103.625061524, 120.908339297, 96.5675598465, 31.2823236938, 78.1866038817, 61.3373918379, 58.1433042607, 111.693781669, 109.899219133, 77.1646479028, 30.0428396104, 96.7079226275, 10.331430227, 2975406818.66, 65.6602678294, 109.379168686, 117.347774683, 17178601.4502, 102.320735494, 74.9016089789, 98.8294578335;
0.0, 0.0, 51.5043822702, 63.0796325728, 46.3170589003, 96.2173816319, 89.3095758533, 104.471185739, 111.392571577, 92.2331551919, 21842577.5472, 74906.5069626, 7.33338694989, 129.675452881, 39302140.077, 53.5531136505, 110.056067157, 135.74372344, 35.8886392309, 106.11935584, 103.541209479, 56.5691619454, 87.2875181445, 73.258953801, 50.8599789796, 93.1611228299, 53.7468801281, 80.561630403, 62.0552189686, 85.3314290754, 78.7475235251, 74924.0776849, 85.3113646793, 89.3052813853, 79.9329783692, 55.5768300156, 89.4894726991, 48.1953921593, 34.5419911486, 15.5376118753, 69.1957837759, 50.935429736, 75.4628056406, 95.8610531694, 72.1080100109, 21833813.875, 77.7582503005, 101.961897141, 117.438875852, 82.388314377, 99.5911854844, 39.3269764097, 116.961450225, 56.6157937884, 103.625061524, 120.908339297, 96.5675598465, 31.2823236938, 78.1866038817, 21842588.0399, 17202669.4139, 111.693781669, 109.899219133, 77.1646479028, 30.0428396104, 96.7079226275, 2205562134.9, 22.0325989078, 65.6602678294, 109.379168686, 117.347774683, 74904.4825552, 102.320735494, 74.9016089789, 98.8294578335;
0.0, 0.0, 51.5043822702, 63.0796325728, 46.3170589003, 29458855.1549, 89.3095758533, 104.471185739, 111.392571577, 12011296.707, 74877.2651948, 34932009.9196, 7.33338694989, 129.675452881, 39302138.112, 53.5531136505, 110.056067157, 135.74372344, 1053514048.89, 106.11935584, 103.541209479, 56.5691619454, 87.2875181445, 25160373.4003, 50.8599789796, 93.1611228299, 53.7468801281, 80.561630403, 62.0552189686, 85.3314290754, 78.7475235251, 74924.0776849, 85.3113646793, 29482444.1465, 29458885.1928, 55.5768300156, 39302146.1771, 48.1953921593, 34.5419911486, 2205209209.29, 69.1957837759, 50.935429736, 29478517.6647, 95.8610531694, 72.1080100109, 12004918.3252, 77.7582503005, 17197716.2329, 117.438875852, 82.388314377, 21812869.8558, 29478559.9425, 116.961450225, 56.6157937884, 103.625061524, 120.908339297, 96.5675598465, 21839122.5399, 78.1866038817, 74886.0292933, 74894.6899798, 111.693781669, 109.899219133, 77.1646479028, 1427042690.4, 96.7079226275, 2205562134.9, 3968531328.11, 65.6602678294, 109.379168686, 117.347774683, 74904.4825552, 102.320735494, 74.9016089789, 29469339.7967;
0.0, 0.0, 51.5043822702, 63.0796325728, 29478546.2456, 21809381.7358, 21826840.8911, 29458189.7428, 111.392571577, 33002014.8309, 32070655.3719, 34928514.6926, 7.33338694989, 129.675452881, 29458876.2315, 17194810.2416, 21820286.7618, 135.74372344, 49930.5310172, 21830317.0685, 34922381.6277, 56.5691619454, 87.2875181445, 39302144.4063, 29474614.1731, 93.1611228299, 14147978.9014, 17172698.1424, 21812907.3726, 17194778.8658, 78.7475235251, 29482469.1034, 34928526.7827, 34935497.2165, 74912.164288, 17636952.4921, 39302144.2097, 37475.3280444, 3968530966.4, 56190.4362538, 21813482.1659, 50.935429736, 14127439.4811, 95.8610531694, 72.1080100109, 37722466.5399, 77.7582503005, 37725254.5487, 117.438875852, 82.388314377, 25127183.3875, 39302169.8596, 116.961450225, 29482477.3083, 103.625061524, 120.908339297, 96.5675598465, 29769335.4533, 12009125.2396, 34920667.4109, 34920670.2396, 17184439.0161, 109.899219133, 77.1646479028, 74879.5549783, 36839253.3266, 9.65782480768, 3968531522.23, 65.6602678294, 29475208.3202, 117.347774683, 39302142.8443, 39302104.8646, 74.9016089789, 29458854.7245;
0.0, 0.0, 51.5043822702, 32996697.474, 9929715.40406, 39302108.2438, 32994780.5454, 29453275.115, 39302090.9335, 39302111.9553, 37727161.8038, 54.7212139935, 3968531339.31, 39302071.5997, 39302137.2793, 29470672.4995, 29461464.943, 135.74372344, 35279598.2345, 37722094.8765, 39302106.2985, 56.5691619454, 87.2875181445, 27565703.235, 49907.7292517, 21809385.2655, 39302147.9198, 29457560.4085, 37720774.2436, 39302119.2004, 78.7475235251, 39302155.4697, 39302140.5837, 17667523.0847, 47.4354257232, 26447991.6914, 39302144.2097, 39695185.6415, 37431.0375818, 24993.4092472, 32070979.9875, 29476902.3321, 25409746.1775, 95.8610531694, 34917160.9462, 39302100.8669, 77.7582503005, 39302104.7888, 39302086.3268, 29453303.7491, 29458850.3083, 39302177.7222, 36836278.6991, 17667551.304, 103.625061524, 39302076.6688, 96.5675598465, 39695190.8922, 39302119.7369, 39302143.1065, 8.14301555964, 38206543.9398, 109.899219133, 34920653.9609, 25.1710109423, 29471289.1439, 9945563.25765, 74865.1212994, 65.6602678294, 29476185.5973, 117.347774683, 39302145.5943, 39302095.9549, 21809413.2215, 29457214.4134;
0.0, 0.0, 9949501.32163, 39302138.0511, 9929724.93231, 39302099.4335, 39302114.7035, 29450980.4788, 37718201.3486, 39302111.5214, 37719975.0598, 17653424.1863, 41.5737451625, 34921472.9411, 61.1253541971, 14296735.2369, 39302080.1365, 135.74372344, 16.7488701969, 39302091.0581, 39302109.2718, 9945580.39099, 87.2875181445, 14.2127863906, 9929720.69071, 36080990.2396, 9948230.29674, 37718707.1277, 39302139.0896, 15.9017992675, 39302121.5432, 39302160.1881, 39302143.3788, 9929691.41966, 39302150.6125, 17664013.8579, 4432285.54107, 1597991.33674, 27.3731200657, 56.8289078279, 13226359.3262, 19840105.322, 39695150.4436, 34928494.5127, 39302132.5586, 39302098.6074, 77.7582503005, 39302109.115, 39302086.326, 29451007.1476, 39302101.5728, 4413783.56891, 39302073.1801, 26.3391118579, 37718210.2463, 39302070.7752, 96.5675598465, 19.0271845121, 39302112.0468, 22334217.9286, 9948227.09333, 39302087.3269, 39302088.4195, 39302128.4326, 24.2643240485, 39302097.8278, 9949548.25823, 32.6831732984, 39302138.6416, 36831199.4762, 29450968.9708, 9.89548636181, 36834819.8151, 39302137.9049, 39302110.3153;
0.0, 0.0, 48.8391071619, 22350559.7835, 4.40465464279, 39302095.4127, 39302107.7157, 38203490.1705, 39302090.9335, 39302113.2223, 4415515.23634, 39695151.7785, 37.6503362694, 39302064.6118, 9929704.60114, 25.3528975258, 39302082.5837, 39302054.3944, 21.4935633053, 39302096.1693, 9949516.33107, 17664004.8519, 9949522.58692, 12.3962124059, 2493887.56089, 17674552.1871, 39695157.82, 22353523.3358, 39302133.982, 15519021.8468, 24949.6491091, 13.6344177684, 9929705.91751, 18.7183771474, 4.4933441863, 7.20271943491, 39695167.3204, 22.9381586519, 40.3816918997, 56.8289078279, 9949530.41162, 1601745.99208, 17663997.8457, 36840234.7427, 39302132.561, 39302106.47, 60.6369014882, 25421150.9383, 39302086.3268, 17021794.3998, 39302101.5751, 18.2285269263, 38493408.4104, 11.9800674298, 39302088.8244, 39302081.7819, 96.5675598465, 27.3186998869, 29165151.5493, 6361768.56034, 17644627.6543, 39302093.6121, 39302070.2478, 14298146.075, 31.4416189194, 39302097.8293, 30.9812563494, 55.9700967744, 9941585.81399, 39302091.7955, 39302074.4087, 25407436.5015, 31.9205258016, 17671047.5082, 22341619.5439;
0.0, 0.0, 48.8391071619, 45.1039332836, 17.2856087199, 9931993.2715, 2498824.28076, 9949499.0082, 39302085.824, 39302109.6983, 17646367.2154, 21.4729543898, 64.7334432724, 39302066.4925, 16.9838477472, 7.15760105121, 39302091.1432, 39302065.4012, 35.089259548, 22340127.5141, 9953485.84708, 51.2338430906, 61.1662314432, 6361556.43842, 48.3043154862, 66.8858429658, 10.9944970766, 41.0925949258, 9945563.71354, 26.5233875058, 18705.1382537, 13.6460399147, 12.6343969669, 22.6053832763, 13.9459107901, 19.7314011433, 16.6793756168, 28.5532618554, 33.0943568384, 26.7980892589, 48.940335897, 2493554.59862, 16.7820809771, 77.1577868054, 1114133.73095, 43.4039379814, 24946.3407933, 39695125.8078, 9957439.75547, 6363424.70774, 17660456.4787, 27.9857379261, 22332176.7819, 17.2223731086, 36.9792507621, 9931968.63186, 39302107.8179, 25.3335576143, 32.8847431678, 21.1002961243, 19.9937155078, 39302079.6375, 39302084.3987, 25.8239443342, 10.9446800295, 39302107.7901, 60.9091166211, 35.3159033905, 32.2911644538, 39302091.7955, 39302078.4274, 26.6224940512, 39302088.2648, 9949528.87509, 4432627.72825;
0.0, 0.0, 49.1628095583, 27.9165934792, 13.8117622485, 47.5708520249, 4432251.64767, 39695115.4579, 39302079.9267, 7314956.21821, 18.2224568627, 31.310921766, 49.9619938075, 39302069.1455, 46.6332034513, 22.6830812204, 14326044.8636, 57.7927625903, 28.7555633775, 20.2266563127, 15.3640273382, 53.9374834656, 64.1685170607, 4.1405014438, 50.6645857354, 9947299.99441, 38.2680926747, 2493356.15723, 21.6584046825, 39.2991009063, 70.4766946325, 55.3853834462, 2.80101356949, 1.1324932083, 16.468210984, 10.59650876, 4.25174645299, 18.3802262718, 35.9632436896, 36.11355658, 46.9950083645, 35.3126442824, 404125.964789, 9957451.32357, 1112349.32043, 2497324.4177, 49.6651508119, 19.7738535386, 6371870.48788, 1599217.08816, 9961425.31381, 27.9873349295, 9941565.10868, 22.9424642123, 9929659.07266, 52.3296356806, 85.8349257433, 35.6586215805, 42.6269906246, 28.0855717259, 5.20709183214, 39302090.6443, 62.1553516977, 69.8634501832, 21.8886995129, 17665164.3031, 44.9538880775, 44.3358529255, 40.794608086, 9957435.69443, 48.3781082404, 18.333517034, 4435778.73622, 70.8527213056, 4430491.52815;
0.0, 0.0, 49.8993671499, 56.1537904709, 13.6766252991, 27.2794790869, 2497490.12884, 25.8234204881, 2499796.47511, 25.1496538359, 20.3782177125, 54.8341908042, 64.7334432724, 42.8230426042, 35.1549319386, 13.3196649039, 41.1116766984, 51.4185368606, 15.872593062, 2497319.10116, 4427840.69634, 63.9337866705, 72.7263234602, 10.1983421481, 25.434044967, 2494510.01912, 32.7397075048, 45.2112849355, 30.3468214991, 30.7216297558, 51.5902513676, 16.9819992013, 8.91802642926, 22.6532949113, 25.3815300489, 17.6550917424, 16.6793756168, 30.1068319584, 40.3843145309, 34.2117319613, 33.5040280756, 46.4107676091, 13.3690100419, 80.3246120109, 50.2028601502, 30.0026564895, 70.1898293782, 17.6015542782, 44.4579470187, 32.7842308833, 37.6505599907, 27.9851299526, 40.1400771676, 15.0570470641, 53.4246579217, 41.8702854746, 85.8349257433, 24.5347096553, 27.4465593608, 5.16561121131, 6.41803950132, 27.7998311714, 51.6106716464, 59.3791195882, 21.8886995129, 27.4168791843, 60.9091166211, 40.5401658779, 41.6801328741, 53.1323553119, 9937591.64713, 14.1650376702, 4427820.96123, 60.5042256931, 24.8008885167;
