0.0, 0.0, 57.7721647276, 36.4485850694, 72.9048347888, 36.1163960061, 62.6716377674, 31.217224754, 37.6048439579, 24.8758066021, 110.416620264, 81.3950991098, 92.2305839601, 78.0214888136, 104.253950666, 51.043011243, 67.6497803341, 45.8496807766, 132.951511009, 126.822355848, 63.549439933, 106.751795581, 83.5619375945, 87.3585401328, 58.3548496612, 73.7937860399, 58.0912885569, 108.612873833, 11992950.796, 45.2481791828, 70.8405552096, 88.3409895703, 55.3246048459, 92.3604863929, 42.4467864556, 79.2979682879, 136.831316197, 30.6003044325, 105.354095971, 92.3868453486, 124.569761318, 103.545999796, 52.7952225094, 22.514356563, 30.9973237938, 116.968902975, 52.2196053065, 110.737799835, 57.4164804072, 46.876263397, 28.0488849647, 39.6575094597, 17178594.0323, 632588863.408, 76.2199306888, 113.404028829, 21.6978065619, 26.1234900258, 50.70450749, 106.050444459, 41.5496886009, 73.6754671635, 70.9195033836, 121.717517135, 46.9381888332, 79.2483295718, 69.5219230235, 95.1494728974, 75.2976219703, 81.7451263257, 109.385425519, 103.208234684, 70.7593372873, 106.140749891, 100.21406001, 113.464675746, 130.999268396, 63.2042486906, 113.244002166, 75.2553313073, 52.7375256087, 97.8180376771, 70.4841174339, 92.302477907, 1051328894.61, 128.789326736, 55.8466978334, 123.236016459, 87.6235287517, 93.9099689002, 114.922847407, 98.7154228089, 26.20152956, 80.0286627451, 124.762426338, 65.5786965547, 96.992479984, 65.6056696252, 29.4797933104, 97.2306770808;
0.0, 0.0, 57.7721647276, 36.4485850694, 72.9048347888, 511702244.086, 62.6716377674, 546883894.174, 37.6048439579, 1568140381.39, 110.416620264, 81.3950991098, 92.2305839601, 21834727.2658, 104.253950666, 51.043011243, 67.6497803341, 45.8496807766, 132.951511009, 126.822355848, 63.549439933, 106.751795581, 83.5619375945, 10424019.8134, 58.3548496612, 73.7937860399, 58.0912885569, 108.612873833, 26460630.1131, 45.2481791828, 70.8405552096, 88.3409895703, 55.3246048459, 92.3604863929, 42.4467864556, 79.2979682879, 136.831316197, 587313590.764, 105.354095971, 92.3868453486, 124.569761318, 103.545999796, 52.7952225094, 1213110958.41, 587313584.309, 116.968902975, 52.2196053065, 110.737799835, 57.4164804072, 46.876263397, 833100719.824, 39.6575094597, 36844190.8236, 1517940404.09, 76.2199306888, 113.404028829, 1312406200.27, 1053157596.2, 50.70450749, 106.050444459, 41.5496886009, 73.6754671635, 70.9195033836, 121.717517135, 46.9381888332, 79.2483295718, 69.5219230235, 95.1494728974, 75.2976219703, 81.7451263257, 109.385425519, 103.208234684, 70.7593372873, 106.140749891, 100.21406001, 113.464675746, 130.999268396, 63.2042486906, 113.244002166, 9210426.01892, 52.7375256087, 97.8180376771, 70.4841174339, 12001665.6693, 2975980134.23, 128.789326736, 55.8466978334, 123.236016459, 87.6235287517, 93.9099689002, 114.922847407, 98.7154228089, 988179642.388, 80.0286627451, 124.762426338, 65.5786965547, 96.992479984, 65.6056696252, 754249964.47, 97.2306770808;
0.0, 0.0, 57.7721647276, 2672319594.1, 72.9048347888, 3103445710.83, 62.6716377674, 3332654618.71, 2816553320.9, 3672836675.52, 110.416620264, 81.3950991098, 92.2305839601, 38205541.838, 104.253950666, 687167925.014, 67.6497803341, 1212063241.23, 132.951511009, 126.822355848, 63.549439933, 106.751795581, 83.5619375945, 33764762.415, 58.3548496612, 73.7937860399, 7467915.32764, 108.612873833, 39302134.9309, 1735566777.75, 14134732.0136, 88.3409895703, 632951706.881, 92.3604863929, 2616732439.4, 79.2979682879, 136.831316197, 3757023696.67, 105.354095971, 92.3868453486, 124.569761318, 103.545999796, 52.7952225094, 3968531457.02, 3874189279.97, 116.968902975, 52.2196053065, 110.737799835, 57.4164804072, 833284511.732, 3809688171.61, 2065074135.92, 39302138.9226, 3968531488.46, 76.2199306888, 113.404028829, 3935630196.39, 3887442706.58, 985919839.152, 106.050444459, 2023029832.67, 73.6754671635, 70.9195033836, 121.717517135, 46.9381888332, 79.2483295718, 69.5219230235, 95.1494728974, 17184307.1999, 81.7451263257, 109.385425519, 17199679.698, 19236281.2838, 106.140749891, 100.21406001, 113.464675746, 130.999268396, 63.2042486906, 113.244002166, 29466559.3006, 831156225.296, 97.8180376771, 70.4841174339, 21816378.7709, 3968531615.6, 128.789326736, 55.8466978334, 123.236016459, 87.6235287517, 93.9099689002, 114.922847407, 98.7154228089, 3785872294.14, 80.0286627451, 124.762426338, 8248700.96048, 96.992479984, 65.6056696252, 3238870527.25, 97.2306770808;
0.0, 0.0, 2417339228.8, 3886948100.14, 546473755.136, 3968531012.49, 1212066051.38, 3968531041.45, 3887008212.87, 3968531269.65, 110.416620264, 81.3950991098, 92.2305839601, 39302147.7642, 104.253950666, 25356874.7249, 67.6497803341, 3442905006.77, 132.951511009, 126.822355848, 2065640200.76, 106.751795581, 83.5619375945, 39302129.8358, 2417597363.81, 73.7937860399, 15476922.9148, 108.612873833, 39302135.3444, 27547810.061, 36082890.7837, 88.3409895703, 2816985563.88, 92.3604863929, 3886998065.41, 79.2979682879, 136.831316197, 3968531290.08, 105.354095971, 92.3868453486, 124.569761318, 10425759.0082, 2464974352.51, 3968531467.46, 3968531342.58, 116.968902975, 3183323225.17, 110.737799835, 49937.2374606, 3720051907.11, 3968531272.64, 3857669030.68, 39302140.1441, 3968531549.62, 76.2199306888, 10427673.8737, 3968531415.65, 3968531359.32, 3380210475.6, 106.050444459, 3719913493.63, 586527177.671, 70.9195033836, 121.717517135, 56213.7880011, 79.2483295718, 69.5219230235, 95.1494728974, 36367821.4085, 6819515.93995, 12009098.4146, 29478165.4408, 38812605.7066, 106.140749891, 100.21406001, 113.464675746, 130.999268396, 1735087235.87, 113.244002166, 39302140.0869, 6348623.71703, 97.8180376771, 60842.4396068, 39302124.41, 3968531648.88, 128.789326736, 12396322.5633, 123.236016459, 87.6235287517, 93.9099689002, 114.922847407, 98.7154228089, 3968531289.26, 19231453.0268, 124.762426338, 24794563.5494, 96.992479984, 1567518005.97, 3968531094.62, 97.2306770808;
0.0, 0.0, 3771488481.79, 15515273.3376, 20657488.7333, 26930814.1268, 3671806216.3, 3968531086.6, 3968530757.95, 3968531328.74, 110.416620264, 754091798.936, 5385068.34855, 39302148.7692, 104.253950666, 11520620.6182, 2741995007.08, 3968530348.26, 132.951511009, 126.822355848, 19442056.8917, 106.751795581, 1050552352.1, 39302130.091, 17649176.0957, 1734416118.38, 3587014.28742, 108.612873833, 39302135.3444, 4416987.12751, 12263870.8036, 88.3409895703, 11819170.1949, 69103.5143782, 32812363.7139, 17798487.8165, 136.831316197, 3968531295.1, 105.354095971, 92.3868453486, 9207357.16921, 32996655.4423, 3873880403.97, 3968531467.46, 3968531248.59, 12985729.3112, 3771542550.53, 10415643.9847, 1639017.12814, 3968530398.43, 32814574.0821, 3968530793.93, 39302138.9226, 3968531533.71, 2537652596.7, 29466420.514, 3968531430.68, 3968531359.33, 33828117.4985, 106.050444459, 3968530522.31, 17618536.5969, 2203043819.1, 121.717517135, 2487442.07023, 9166791.81182, 2975967265.53, 95.1494728974, 19466467.1459, 4937974.71482, 34920402.2297, 39302100.4368, 17651589.4163, 16039054.5556, 100.21406001, 113.464675746, 130.999268396, 27336221.8125, 113.244002166, 24020237.3306, 5588701.53109, 97.8180376771, 5463895.2016, 39302124.6396, 3968531648.88, 128.789326736, 1593219.94903, 123.236016459, 87.6235287517, 93.9099689002, 114.922847407, 12981365.6836, 3968531339.04, 21870016.3003, 124.762426338, 9931411.92925, 96.992479984, 3277880331.4, 3968531094.62, 97.2306770808;
0.0, 0.0, 3968529403.41, 5601123.5906, 2125822.52988, 9944913.28326, 6375352.17788, 24526762.8258, 29184238.8518, 3968531134.07, 13385005.1831, 3331244116.43, 2484635.04746, 17646984.5241, 104.253950666, 1.55051275844, 3968528725.28, 28428231.1959, 10416263.7312, 126.822355848, 280718.893516, 106.751795581, 16557115.5967, 9934767.39564, 280607.997304, 3718834859.89, 5.24314109097, 108.612873833, 27570111.0089, 403386.414751, 495267.036238, 19093042.3486, 207024.030904, 6349853.06524, 15058372.8032, 3244562.83134, 136.831316197, 15062754.9729, 105.354095971, 1565193094.9, 33757906.8554, 39302086.4027, 24513382.1336, 32173972.4469, 27576667.1586, 34921215.0992, 3968529739.18, 25923219.2143, 3.08444590503, 3968530300.42, 16106685.0036, 22350836.5762, 39302140.1441, 28435070.2131, 13905689.138, 39302074.4688, 21026067.8929, 20277734.5686, 8475892.00345, 106.050444459, 32812016.8807, 818530.3469, 3905712918.37, 11996221.4293, 26.9261424475, 1197027.43635, 3968528716.3, 95.1494728974, 1111207.05271, 498184.609242, 39302082.6438, 39302102.0055, 2488745.79135, 26479954.3814, 14762145.659, 113.464675746, 130.999268396, 1835003.04388, 5406125.44592, 7302109.56196, 1.88425172475, 8821329.23295, 8.7144772441, 17653867.0796, 3968531648.88, 23932790.258, 26.4742923584, 17182946.0936, 1940786630.83, 1050358176.25, 114.922847407, 15751434.461, 24527711.143, 12.3794202083, 124.762426338, 2.99527576861, 96.992479984, 33357239.5619, 3968531044.51, 4457076.58061;
0.0, 0.0, 12271668.3764, 24.3775558595, 7.9105392866, 2.5936581128, 282500.903139, 282227.624311, 4433772.82777, 2499146.58882, 8113111.90274, 16092791.3853, 14.2949733142, 1604138.8352, 2671292573.12, 0.312837088417, 20263101.1263, 3776511.93127, 36075424.6107, 13712173.5712, 5.75762047379, 62356.6635727, 1113905.04744, 6.25147095512, 3.83126338585, 31366440.4011, 5.89428587571, 8056978.49089, 3255597.10363, 8.44523385938, 3.09862753035, 3107794.18975, 4.70525215953, 15.8665776006, 4.73301803123, 7.92586997364, 32059344.36, 7.6723485428, 3584613.52668, 25788187.9285, 25417290.3079, 12978742.5478, 5887870.24309, 405652.495029, 241072.443212, 15523658.0529, 7861261.09201, 11317268.0588, 2.79997977921, 7863557.92174, 14.7111976922, 2499640.98261, 4437591.78807, 1112549.55433, 1325243.00772, 22338936.9288, 631051.658432, 22.2933368464, 5.77325270693, 2203694254.06, 5267935.7978, 9.62209673517, 7864383.31558, 21869353.0254, 25.8863051347, 8.32336484142, 27570044.0309, 2974390371.2, 2.99875597388, 12.2419941805, 27570061.1505, 25409933.4545, 5.06458289381, 8482294.15661, 1384358.36774, 7717640.29732, 29452643.5974, 4.56337099204, 8999180.61455, 3.87819777024, 5.33558580401, 1384056.20555, 9.86765439157, 1115788.54395, 9939191.87486, 29411180.8123, 24.4774809389, 21382298.3368, 3525560530.84, 3237313688.22, 12693136.6621, 1114790.57887, 2131083.33885, 10.4648371359, 15514500.0964, 2.77618990886, 96.992479984, 9942751.75054, 3593999.04741, 2117136.54877;
0.0, 0.0, 11.4347773649, 23.5854218196, 7.54403220294, 1.63672181088, 1.74044287659, 4.03838989115, 8.86219516187, 7.76270026929, 21.9534463228, 1607229.50912, 14.7936671323, 15.2066050855, 17670385.5798, 0.312837088417, 8.88302349627, 6.39544506858, 3259384.62678, 1980030.93676, 6.00195411662, 2505394.62808, 6.91548883257, 3.87406501908, 4.49696728451, 501515.513114, 3.08347787827, 9364.87403319, 2.18864743221, 8.83996693806, 4.90492620874, 7.98136006745, 3.58125159365, 16.1484244198, 3.65754098271, 8.29834364645, 12984935.4123, 9.2776334267, 406838.788329, 9958369.76172, 1114312.64809, 15.9337604622, 2.54982090641, 10.8268396884, 5.80856070715, 23.1225893568, 13.920375325, 18.8999655053, 4.09124866685, 10.2280880035, 12.5750716618, 2.92382031001, 6.45725163939, 8.17690197021, 5.40670407958, 26.2139865501, 16.5980126951, 21.0698709909, 5.72120683248, 6374695.63353, 10.2486460235, 9.18824184737, 2.3958586783, 2501493.31056, 25.8863051347, 11.2595880535, 14.2889856657, 23819929.469, 2.62573321533, 11.5867607378, 16.1139551207, 8.49469555393, 5.06458289381, 14.6477321959, 18.4008560956, 284051.867277, 3260574.57212, 2.20723710696, 19.5474558329, 5.24105152761, 4.31157486078, 12.3849616126, 5.64879155435, 5.13509050756, 11.900427093, 3593157.25728, 25.6761812865, 2972653.76558, 9958168.5448, 17679191.3117, 632935.090965, 14.7660321827, 7.45105519446, 6.58787971454, 4436634.96691, 1.37307691692, 2972626851.91, 3.59588622106, 9.62360429803, 9.10286303073;
0.0, 0.0, 10.6227213725, 23.5854218196, 8.64615813155, 0.943285505117, 2.72347501524, 4.40246726396, 5.57926883001, 8.31688931466, 20.9041071816, 2.39478763557, 15.1308107171, 14.2087590667, 5.88926852469, 0.912287060053, 8.88302349627, 7.16465260368, 28.2983889367, 20.1832013865, 5.01070872416, 6.8544639947, 7.15729857639, 4.93849328411, 5.75705275432, 3.29036295275, 5.89428587571, 6.63834553703, 3.1391114498, 8.44523385938, 3.1991269294, 3.71394550225, 2.86538305917, 16.148279397, 2.69090862016, 7.16959279625, 27.0850087569, 7.12580104335, 9.03142057219, 2.16398597807, 27.5921361066, 11.9522659828, 0.797891605829, 10.1948619905, 5.63995073645, 25.0619521443, 13.920375325, 20.0673360216, 1.3560139426, 10.7735565874, 14.0014395174, 1.16749462465, 6.45725163939, 7.86013941949, 5.75574272297, 19.2449765225, 17.0641364269, 21.0698709909, 3.31629748359, 9.96552025384, 12.7380249049, 10.358379134, 1.2312051856, 21.4814659142, 28.2026784499, 9.93936626616, 17.7198263877, 1121569.60525, 3.20825589438, 12.2419941805, 15.2603687457, 8.49469555393, 5.06458289381, 16.5640022045, 17.4955387857, 16.9476945303, 25.56996201, 2.56536695431, 18.5243234832, 4.31158667524, 2.37774706279, 12.1605547274, 10.2130755269, 2.45933334185, 10.4318319505, 29.4512290692, 25.6761812865, 26.9626562711, 4.8520680198, 4.80834573818, 12.5021357069, 14.5390561156, 7.13655784638, 10.4648371359, 19.5754728551, 2.77618990886, 9965287.12145, 5.13385310621, 12.3253191533, 8.94296308397;
0.0, 0.0, 10.3923557906, 23.5854218196, 7.99636148303, 0.943285505117, 1.45026227017, 4.15110670235, 7.81203956361, 8.31688931466, 20.755450097, 2.14020930501, 15.8934003039, 14.2087590667, 4.95315177754, 1.55051275844, 8.88302349627, 6.50598819125, 29.0923491757, 22.9993769724, 5.75762047379, 6.08666433167, 6.54263109239, 7.28657777775, 3.83319856146, 3.29036295275, 5.24294639163, 6.16956803086, 0.97772135402, 9.10695264733, 3.83728714416, 3.71394550225, 4.14291182475, 16.3926629427, 3.65754098271, 7.33667442242, 29.6468497233, 7.89692040552, 8.23243080995, 4.30439252747, 29.2034958745, 14.585000915, 2.54982090641, 11.6775259705, 6.76186456506, 23.1225893568, 14.52768446, 20.0285740225, 4.00177392164, 11.4254370409, 12.7822107446, 2.84407907222, 7.41439756784, 6.53788535818, 5.81053252216, 18.0904417699, 17.0641364269, 22.2802361476, 5.72120683248, 7.55681500614, 12.1331793982, 9.53620771586, 1.2312051856, 21.1054691916, 24.284159209, 9.11882206976, 17.7255568075, 11.2515506789, 2.62923759962, 12.2419941805, 15.2603687457, 8.49469555393, 5.06458289381, 19.4970590771, 16.4669002162, 16.1237040951, 25.1762051838, 3.31597537991, 18.4991029532, 4.31158667524, 1.88425172475, 11.9314896831, 7.22529071693, 10.0126180968, 15.5353595607, 30.8644341381, 24.4774809389, 26.9626562711, 6.4073427875, 3.18555994663, 11.3938569906, 17.7911417693, 5.29638173727, 10.0040584818, 18.41164247, 2.77618990886, 32.3340230729, 4.52075460166, 10.1213703496, 8.7866795616;
